Player Name,Team,League,POS,GP,MIN,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,P,ACRO,AW,BR,DR,DW,EG,ES,OWN,TOUCH,TBOX,PFT,DL,AFZP,BLKCR,PENT,CLROL,POSL,LPOPP,PK,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Rodney Wallace,NYC,MLS,M,28,2080,7,0,0,4,6,1,6,0,56,20,36,44,10,29,5,23,0,2,48,35,630,10,22,113,13,107,0,0,0,1284,127,232,167,430,5,72,0,349,29,0,10,0,0,6,7,3,25
Fode Ballo-Toure,LIL,FRAN,D,27,2057,5,0,1,0,0,0,0,0,3,2,28,45,6,8,1,8,0,2,50,36,824,6,30,133,16,112,0,1,1,1504,22,158,110,384,7,42,0,270,75,0,19,0,0,7,0,0,23
Youssef Ait Bennasser,SMC,FRAN,M,27,2052,4,0,0,0,1,0,1,0,23,3,30,11,2,13,3,12,0,1,47,29,929,2,24,207,41,137,0,0,0,1453,6,212,138,477,1,30,0,263,129,0,110,1,0,0,0,0,48
Felix Klaus,H96,BUND,M,28,1989,5,0,0,4,2,1,0,2,58,24,12,73,27,31,1,14,15,4,48,38,437,6,26,83,14,143,0,0,0,1092,65,144,166,298,5,86,0,332,32,0,14,1,0,6,1,2,47
Andres Iniesta,BAR,LIGA,M,30,1842,1,0,0,1,2,1,2,0,16,6,10,23,7,17,3,15,0,2,28,22,1341,7,2,123,63,133,0,1,0,1838,43,537,87,948,3,110,0,285,86,0,98,5,0,0,0,0,77
Guido Burgstaller,S04,BUND,F,32,2328,8,0,0,11,4,0,3,1,55,27,10,22,2,28,7,24,0,3,14,9,387,2,43,81,24,121,0,0,0,1013,149,129,266,258,0,27,0,389,14,0,4,0,0,30,4,9,97
Lawrence Olum,POR,MLS,M/D,32,2283,3,0,0,1,0,0,0,0,11,2,34,1,0,2,1,2,0,11,32,19,956,0,26,93,3,68,1,0,0,1326,12,62,45,248,3,13,1,147,145,0,119,0,0,1,2,0,4
Josh Williams,CLB,MLS,D,27,2275,5,0,0,3,0,0,0,0,7,4,49,0,0,6,0,6,0,14,25,18,1022,0,49,109,7,91,1,0,0,1459,18,109,75,347,1,17,0,196,188,0,89,2,0,1,1,1,10
Nicolas Hofler,SCF,BUND,M,27,2259,6,1,1,1,3,1,1,2,11,1,54,4,1,18,2,14,1,9,57,36,1098,1,56,123,16,174,0,2,0,1630,16,206,137,511,2,26,0,231,132,0,72,1,0,0,0,1,21
Nils Petersen,SCF,BUND,F,32,2239,3,1,1,15,1,0,1,0,64,24,23,17,3,36,2,35,0,2,28,18,400,3,91,55,28,164,0,0,0,1010,117,158,256,285,0,59,0,360,32,6,11,1,0,9,8,12,61
Yunus Malli,WOB,BUND,M,31,2238,3,0,0,5,4,0,3,1,55,18,18,47,14,28,4,22,2,0,25,17,617,10,13,94,39,120,0,0,0,1223,71,240,153,425,2,87,0,341,31,0,19,3,0,3,2,2,80
Christian Benteke,CRY,EPL,F,31,2236,6,0,0,3,5,0,3,2,60,21,3,3,0,28,3,23,0,3,11,4,379,0,242,50,16,290,0,0,0,1027,137,149,279,254,1,42,1,428,11,2,13,0,0,12,21,3,26
Graham Zusi,SKC,MLS,D,25,2234,4,0,1,0,6,2,4,2,40,12,36,113,44,62,8,38,18,3,45,27,1154,22,18,148,33,113,0,0,0,1999,43,336,92,711,8,138,0,361,111,0,146,0,0,1,2,0,54
Sergi Roberto,BAR,LIGA,M/D,30,2224,3,0,2,1,7,0,7,0,8,4,39,35,7,23,8,16,0,8,63,40,1466,7,14,150,54,157,0,1,0,2169,50,465,99,912,7,72,0,268,92,0,47,2,0,1,0,1,76
Julian Quinones,LOB,LMX,F,28,2214,5,0,0,17,2,0,0,2,85,36,9,17,4,28,2,26,0,4,17,15,609,4,37,85,20,125,0,0,0,1192,119,209,222,423,0,42,0,327,27,6,28,0,0,21,13,11,54
Luis Manuel Garcia,TOL,LMX,G,25,2213,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,358,0,7,237,0,13,1,0,0,872,0,36,3,104,0,5,0,239,106,0,168,0,0,0,0,0,0
Adrian Mariappa,WAT,EPL,D,28,2208,4,0,0,0,0,0,0,0,10,2,45,4,0,4,0,4,0,16,45,26,740,0,90,111,2,149,2,2,0,1342,18,71,130,256,4,29,1,264,122,0,54,0,1,0,0,0,6
Oualid El Hajjam,ASC,FRAN,D,26,2197,6,0,0,1,1,0,0,1,18,2,56,53,4,10,1,7,2,5,65,42,530,4,18,156,21,129,0,1,0,1498,17,103,130,247,7,70,0,407,81,0,44,0,0,0,1,0,34
Pavel Kaderabek,TSG,BUND,D,28,2197,5,0,0,2,3,0,3,0,23,7,37,85,16,23,5,20,0,8,47,31,593,16,58,71,9,133,0,1,0,1369,62,156,124,308,7,97,0,344,60,0,33,0,0,1,2,1,22
Benjamin Stambouli,S04,BUND,D,28,2194,4,0,0,0,2,0,2,0,0,0,76,2,1,9,1,7,0,7,95,75,1071,1,42,139,8,159,1,0,1,1722,2,120,121,406,7,35,1,321,206,0,87,2,1,0,0,0,18
Mario Sampirisi,CRO,SERI,D,31,2192,2,0,0,0,0,0,0,0,3,0,46,35,9,8,2,7,1,14,45,32,647,9,29,138,7,90,0,2,0,1391,7,130,61,302,20,60,0,302,134,0,57,0,0,2,0,0,12
Jordan Amavi,OM,FRAN,D,27,2191,7,0,0,0,6,0,5,1,20,5,43,60,11,21,4,15,0,11,51,34,919,11,42,170,44,159,1,0,0,1791,9,144,136,380,18,59,2,365,88,0,49,2,1,1,0,0,70
Samuel Umtiti,BAR,LIGA,D,25,2189,7,0,0,1,0,0,0,0,9,5,37,0,0,1,0,1,0,17,50,35,1475,0,47,141,8,130,1,2,0,1887,16,144,58,558,1,5,0,169,201,0,74,0,0,4,2,0,11
Per Skjelbred,BSC,BUND,M,28,2183,2,0,0,0,0,0,0,0,6,2,48,3,2,6,2,6,0,6,88,66,962,2,22,108,11,135,0,0,0,1409,2,167,108,447,1,26,0,212,104,0,83,0,0,0,0,0,19
Mark Uth,TSG,BUND,F,31,2177,5,0,0,14,8,0,8,0,54,22,10,22,9,29,7,20,1,3,33,24,400,8,25,41,20,103,0,0,0,928,96,142,188,273,2,54,0,295,15,0,21,3,0,26,4,10,52
Stefan Bell,M05,BUND,D,25,2176,8,0,0,1,0,0,0,0,12,6,57,1,0,9,0,9,0,17,37,26,692,0,91,105,4,145,1,1,1,1262,29,64,111,198,8,16,0,258,138,0,72,1,0,1,0,1,6
Valere Germain,OM,FRAN,F,35,2169,2,0,0,9,5,0,4,1,60,31,6,27,5,24,9,19,0,0,16,11,381,5,51,54,4,85,0,0,0,759,101,155,164,294,0,39,0,207,10,1,10,3,0,12,10,8,9
Cyle Larin,ORL,MLS,F/M,28,2169,1,0,0,12,3,0,2,1,55,32,3,4,0,22,2,19,0,3,11,6,266,0,19,45,20,104,0,0,0,737,104,112,192,188,0,15,0,270,4,1,7,1,0,11,8,10,50
Federico Mattiello,SPL,SERI,M/D,29,2169,6,1,1,0,1,0,0,1,16,4,66,54,6,10,1,9,0,16,60,41,510,6,22,123,25,147,0,0,0,1289,28,114,125,279,15,59,0,291,45,0,23,0,0,1,0,0,41
Robert Lewandowski,FCB,BUND,F,30,2169,1,0,0,29,2,1,2,0,128,56,5,15,0,22,5,18,1,0,6,4,473,0,56,51,19,112,0,0,0,973,209,232,172,362,1,41,0,271,14,7,16,1,0,25,20,23,64
Holger Badstuber,VFB,BUND,D,27,2168,2,0,0,2,0,0,0,0,9,5,51,2,0,1,0,1,0,14,44,32,908,0,62,117,7,126,1,3,0,1390,18,55,72,249,6,9,0,204,146,0,84,0,0,0,1,1,7
Mesut Ozil,ARS,EPL,M,26,2164,4,0,0,4,8,1,6,2,39,14,12,98,25,84,13,66,10,1,20,13,1564,3,1,99,36,79,0,0,0,2195,95,846,93,1255,4,223,0,419,67,0,57,9,0,12,4,3,51
Kevin Theophile-Catherine,ASS,FRAN,D,25,2163,6,0,0,0,0,0,0,0,3,0,29,4,2,4,0,4,0,15,36,27,889,2,40,134,17,105,1,0,0,1392,8,81,77,262,6,32,1,222,136,0,80,0,0,0,0,0,20
Mattia Caldara,ATA,SERI,D,24,2160,5,0,0,3,0,0,0,0,11,6,41,0,0,2,0,2,0,18,37,25,858,0,45,202,7,120,0,1,0,1335,21,51,97,215,7,4,0,193,96,1,90,0,1,3,4,3,10
Bill Hamid,DCU,MLS,G,24,2160,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,289,0,5,250,0,7,1,0,0,830,0,31,1,106,0,6,0,306,108,0,147,0,1,0,0,0,0
Christian Mathenia,HSV,BUND,G,24,2160,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,337,0,2,171,0,3,3,0,0,819,0,27,3,116,0,4,0,299,117,0,147,0,0,0,0,0,0
Mikel San Jose,ATH,LIGA,M/D,26,2156,5,0,0,1,1,0,0,1,20,5,41,11,4,12,2,11,0,13,52,37,796,4,68,151,20,147,0,0,2,1321,31,179,181,413,2,32,0,280,86,0,60,4,0,0,3,0,32
Martin Montoya,VAL,LIGA,D,25,2152,7,0,0,0,4,0,4,0,8,5,53,51,6,13,5,9,0,10,66,48,780,6,34,98,19,146,0,0,0,1633,20,176,111,372,25,69,0,332,93,0,31,0,0,1,0,0,33
Luis Ricardo Reyes,ATS,LMX,M/D,25,2144,2,0,0,0,0,0,0,0,15,0,31,148,48,39,4,20,19,6,41,27,604,20,15,98,9,85,0,1,0,1411,22,172,93,387,17,187,0,393,80,0,44,0,0,4,0,0,30
Ruben Duarte,ALA,LIGA,D,24,2141,8,1,1,0,2,0,2,0,8,0,44,54,15,19,3,17,0,10,76,40,460,15,28,110,10,146,0,0,0,1330,14,101,111,244,26,73,2,328,72,0,42,0,0,1,1,0,15
Lukasz Piszczek,BVB,BUND,D,24,2140,3,0,0,0,3,0,3,0,20,7,50,56,11,17,4,14,0,11,51,37,1061,11,65,89,17,154,0,1,0,1944,40,232,107,590,3,92,0,389,110,0,41,0,0,2,0,0,28
Heurelho Gomes,WAT,EPL,G,24,2129,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,352,0,12,215,0,14,2,1,0,889,0,44,2,153,0,8,0,310,168,0,208,0,0,0,0,0,0
Morgan Schneiderlin,EVE,EPL,M,30,2128,4,1,1,0,0,0,0,0,5,0,61,8,2,7,0,7,0,7,58,40,948,1,37,170,6,116,0,1,0,1439,11,174,121,476,0,19,0,235,99,0,63,0,0,0,0,0,11
Lucas Cavallini,PUE,LMX,F,25,2126,9,0,1,13,0,0,0,0,60,30,5,8,2,14,0,14,0,3,19,13,318,2,79,37,18,177,0,0,0,824,97,109,206,228,0,22,0,284,13,2,12,1,0,8,7,8,34
Tiemoue Bakayoko,CHE,EPL,M,29,2124,3,1,1,2,2,0,2,0,40,9,37,5,1,16,1,14,0,6,64,41,955,1,40,169,36,164,2,2,0,1494,47,245,155,541,2,21,0,244,93,0,44,0,0,2,3,1,49
Ferland Mendy,OL,FRAN,D,27,2121,4,0,0,0,5,0,5,0,18,5,25,58,11,28,4,22,0,5,45,28,1128,11,37,147,47,175,0,0,0,1952,39,267,113,607,17,67,0,340,88,0,39,0,0,0,0,0,69
Lucas Hernandez,ATM,LIGA,D,27,2116,6,1,1,0,1,0,1,0,7,1,40,17,1,6,0,5,0,10,93,68,759,1,44,134,30,210,0,0,0,1494,20,114,102,285,12,30,0,254,78,0,37,1,3,4,0,0,38
Thiago Silva,PSG,FRAN,D,25,2115,5,0,0,1,0,1,0,0,11,3,19,1,0,4,0,3,1,18,30,22,1644,0,48,151,1,90,0,0,1,1953,16,93,53,525,7,21,2,76,253,0,103,0,0,0,0,1,1
Pablo Martinez,STR,FRAN,D,24,2115,4,0,0,0,1,0,1,0,15,6,51,13,3,5,1,4,0,12,40,34,763,3,54,104,6,127,1,2,0,1320,23,77,98,229,6,35,1,215,148,0,77,0,0,1,1,0,11
Duvan Zapata,SAM,SERI,F,31,2113,1,0,0,11,4,1,4,0,57,24,5,42,6,28,5,24,0,0,12,7,381,6,69,61,28,159,1,0,0,999,141,164,194,304,0,52,0,376,7,0,9,0,0,3,10,7,54
Emiliano Insua,VFB,BUND,D,25,2106,2,0,0,0,2,0,2,0,10,3,43,87,26,24,2,18,4,4,45,33,573,23,24,119,39,129,1,0,0,1415,17,141,120,312,11,94,0,400,57,0,27,0,0,5,0,0,73
Florian Lejeune,NEW,EPL,D,24,2104,3,0,0,0,2,1,1,1,13,3,45,4,0,7,2,5,0,15,33,21,826,0,83,128,12,141,0,0,0,1415,19,94,90,279,8,18,1,271,143,0,109,1,1,2,0,0,13
Robin Knoche,WOB,BUND,D,24,2103,2,0,0,1,2,0,1,1,5,1,25,3,0,4,0,2,0,25,34,20,1216,0,69,77,3,117,1,0,1,1674,12,92,66,343,5,13,2,234,212,0,152,0,1,1,0,0,5
Kylian Mbappe,PSG,FRAN,F,27,2097,2,0,0,13,8,0,8,0,77,33,0,41,11,51,11,42,0,1,11,8,553,11,8,64,79,133,0,1,0,1146,217,261,147,427,0,62,0,338,5,0,8,7,0,23,13,10,135
Emre Can,LIV,EPL,M/D,26,2094,8,0,0,3,4,0,4,0,27,8,28,11,5,25,5,21,0,4,67,54,1320,5,46,196,24,163,0,1,0,1909,35,291,123,690,5,49,0,291,94,0,76,6,0,0,1,0,32
Jimmy Giraudon,TRO,FRAN,D,25,2092,4,0,1,0,0,0,0,0,4,1,32,1,1,2,0,2,0,22,26,16,782,1,44,138,5,85,0,1,0,1259,12,87,53,276,3,26,0,218,166,0,112,0,1,0,0,0,5
Osvaldo Alonso,SOU,MLS,M,27,2090,4,0,0,1,0,3,0,0,24,6,33,11,3,12,0,12,0,19,66,49,1537,3,11,202,42,160,0,0,0,2090,13,369,114,807,1,28,0,246,199,0,170,0,0,1,0,1,61
Bongani Zungu,ASC,FRAN,M,26,2089,5,0,0,1,0,0,0,0,7,2,35,13,2,14,1,11,2,5,55,37,894,2,31,177,17,127,0,1,0,1393,8,100,119,356,4,18,0,249,121,0,79,0,0,0,0,0,22
Mario Rui,NAP,SERI,D,25,2088,8,1,1,2,4,0,2,2,7,2,16,112,19,28,3,21,3,5,55,39,1626,6,17,150,12,122,1,0,0,2453,13,374,132,935,14,135,0,381,136,0,35,0,0,2,0,0,29
Sebastian Vegas,MOR,LMX,D,26,2084,7,0,0,2,0,0,0,0,14,4,38,28,2,9,1,9,0,13,68,50,488,2,22,108,19,125,0,0,0,1278,7,82,145,255,35,35,0,300,114,0,39,0,0,3,0,1,43
Gary Cahill,CHE,EPL,D,27,2084,1,0,1,0,0,0,0,0,10,3,27,0,0,3,0,3,0,14,29,21,1184,0,93,103,4,141,1,0,0,1616,15,106,61,353,4,8,0,164,143,0,47,0,0,0,0,0,4
Alvaro Morata,CHE,EPL,F,31,2067,7,0,0,11,6,0,5,1,79,34,6,19,1,35,4,28,1,4,13,8,422,1,54,58,32,143,0,0,0,1005,160,206,203,334,0,26,0,352,19,0,25,1,0,29,17,10,59
Jonathan Rivierez,MET,FRAN,D,26,2065,6,0,0,0,0,0,0,0,8,3,45,25,10,9,0,8,1,7,81,59,560,10,21,131,27,143,0,0,0,1288,5,124,111,293,15,52,0,266,87,0,50,0,0,0,0,0,40
Dimitrios Siovas,LGN,LIGA,D,24,2061,8,1,1,1,1,0,0,1,18,2,62,2,0,2,1,1,0,12,48,33,542,0,66,169,8,133,0,0,0,1045,32,37,80,135,3,19,0,216,81,0,54,0,1,2,1,1,12
Jordi Amat,BET,LIGA,D,25,2051,6,1,2,0,0,0,0,0,7,1,38,0,0,5,0,5,0,4,32,23,1438,0,30,112,18,89,2,0,1,1833,12,114,86,460,3,4,0,180,173,0,101,0,1,0,0,0,22
Lucas Biglia,MIL,SERI,M/D,28,2042,5,0,0,1,1,0,1,0,21,4,29,8,1,26,0,24,1,12,58,35,1495,1,22,183,15,134,0,1,0,1996,5,302,117,783,4,42,0,203,162,0,126,0,0,0,0,0,18
Luca Cigarini,CAG,SERI,M,26,2035,12,1,1,2,3,0,0,3,23,6,42,116,40,39,5,16,20,5,42,30,1192,2,19,175,10,97,0,1,0,1881,6,269,130,626,2,204,0,419,147,1,110,2,0,1,1,0,14
Luiz Araujo,LIL,FRAN,F,34,2020,5,0,0,5,3,1,3,0,50,15,16,68,16,23,3,17,3,0,39,30,509,9,5,102,70,139,0,1,0,1163,63,180,159,338,1,79,0,364,22,0,45,3,0,6,5,4,101
Steven Defour,BRN,EPL,M,24,2008,6,0,0,1,1,0,0,1,19,7,47,35,10,19,1,18,0,7,34,23,851,10,5,157,13,59,0,0,0,1302,6,172,70,439,7,73,0,231,101,0,68,0,0,0,0,0,16
Frederik Sorensen,KOE,BUND,D,28,2002,9,0,0,2,1,0,0,1,15,4,50,14,3,6,1,5,0,17,55,43,667,3,58,98,3,126,0,3,0,1344,22,80,95,277,6,55,0,306,153,0,85,0,1,1,2,2,6
Edgar Barreto,SAM,SERI,M,28,1970,4,1,1,1,0,0,0,0,21,6,21,35,6,19,3,19,0,2,65,41,845,6,32,117,8,128,2,1,0,1367,28,188,146,501,6,75,0,274,72,0,38,1,0,0,0,1,14
Lucas Deaux,GUI,FRAN,M,26,1952,6,1,1,2,1,0,1,0,18,9,34,23,3,15,3,13,1,6,64,46,963,2,55,143,18,157,0,0,0,1513,44,229,155,501,2,54,0,301,112,0,80,0,0,4,1,2,26
Mike van der Hoorn,SWA,EPL,D,24,1949,4,0,0,1,0,0,0,0,10,5,39,8,3,5,2,5,0,14,32,22,655,3,57,95,9,114,0,0,0,1178,19,52,82,185,4,25,0,229,100,0,74,0,1,0,1,1,13
Xabi Prieto,RSO,LIGA,M,26,1940,1,0,0,3,5,0,4,1,16,10,7,56,11,42,8,37,0,2,18,14,849,11,34,89,20,99,0,0,0,1256,76,386,74,646,0,79,0,245,46,1,25,1,0,4,2,2,27
Wahbi Khazri,REN,FRAN,F/M,25,1926,8,1,1,9,2,1,2,0,65,21,7,64,16,33,5,22,9,0,26,18,505,6,16,109,45,138,0,0,0,1145,90,181,179,364,4,84,0,361,31,4,46,1,0,17,8,4,71
Sami Khedira,JUV,SERI,M,26,1921,1,0,0,9,2,1,2,0,31,17,20,12,2,16,2,14,0,3,14,9,830,2,20,77,8,49,0,0,0,1161,46,178,61,427,4,20,0,180,73,0,36,1,0,6,0,5,16
Ilsinho,PHI,MLS,M,27,1848,4,0,0,6,3,2,3,0,38,11,12,10,2,17,4,14,0,0,45,31,552,2,12,99,40,111,0,0,0,1029,49,208,140,382,0,48,0,276,30,0,23,1,0,9,2,1,79
Heriberto Olvera,LOB,LMX,D,24,1828,0,0,0,1,4,0,3,1,18,4,26,107,31,35,3,20,11,2,42,26,539,16,6,93,8,66,0,0,0,1090,12,143,45,336,3,118,0,269,63,0,48,0,0,0,0,0,13
Keisuke Honda,PAC,LMX,M,29,2178,3,0,0,10,7,1,2,5,68,30,8,158,47,58,12,29,21,4,31,21,789,6,15,107,35,123,0,1,0,1503,49,328,124,608,2,210,0,417,59,1,50,2,0,2,2,4,60
Adem Ljajic,TOR,SERI,M,27,2155,2,0,0,6,10,4,5,5,61,21,9,85,33,68,14,40,18,1,12,9,953,4,1,75,42,72,0,0,0,1585,66,451,79,750,5,181,0,380,34,0,28,3,0,2,2,2,71
Sergio Rico,SEV,LIGA,G,24,2155,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,330,0,13,186,0,15,1,2,0,776,0,9,4,68,0,1,0,226,69,0,123,0,0,0,0,0,0
Giles Barnes,ORL,MLS,F/M,34,2137,0,0,0,3,1,1,1,0,52,16,15,47,8,14,3,13,0,2,32,26,446,8,34,59,21,130,0,0,0,971,73,141,126,300,3,54,0,264,20,0,14,1,0,2,5,2,49
Alex Sandro,JUV,SERI,M/D,26,2115,8,0,0,4,4,0,3,1,18,7,30,90,25,27,5,23,0,1,57,31,1227,25,45,144,50,181,0,0,0,2062,44,332,141,694,4,113,0,362,85,0,110,2,0,5,0,2,68
Yerson Candelo,QUE,LMX,M,27,2113,3,0,2,1,5,0,4,1,37,9,11,151,41,51,9,34,12,1,47,39,646,23,12,148,29,104,0,0,0,1354,57,234,140,438,4,188,0,450,52,0,46,1,0,10,2,0,48
Jose Rivas,VER,LMX,D,26,2108,6,0,0,0,1,0,0,1,15,3,52,0,0,5,2,4,0,20,36,27,591,0,54,96,3,102,0,0,0,1037,22,30,82,157,5,8,0,150,107,0,87,0,0,1,1,0,3
Alex Renato Ibarra,AME,LMX,M,30,2107,6,0,0,4,7,1,4,3,53,15,11,210,70,63,5,29,27,2,31,25,533,35,9,122,66,164,0,0,0,1326,74,225,132,493,2,250,0,437,22,0,32,2,0,4,1,1,114
Matthew Phillips,WBA,EPL,M,30,2097,3,0,0,2,2,2,2,0,28,8,24,164,39,33,4,22,9,1,27,16,361,21,35,114,45,120,0,0,0,1085,48,121,154,260,17,146,0,415,22,0,17,0,0,11,1,2,88
Makoto Hasebe,SGE,BUND,M/D,24,2089,3,0,1,0,0,0,0,0,2,1,36,5,1,4,0,4,0,19,38,23,1013,0,16,112,1,82,0,0,0,1398,1,90,61,314,4,24,3,157,135,0,103,0,0,0,0,0,1
Riza Durmisi,BET,LIGA,D,24,2080,4,0,0,2,3,0,3,0,18,6,15,68,6,18,4,15,0,7,39,21,701,6,6,89,8,63,1,0,0,1307,32,195,55,365,18,70,0,256,55,0,30,1,0,2,1,2,20
Raffael,BMG,BUND,F,27,2080,0,0,0,9,2,0,1,1,53,19,11,16,6,35,7,31,2,0,39,31,654,4,3,93,44,120,0,0,0,1174,83,255,155,472,0,59,0,295,28,1,31,1,0,7,5,4,84
Gabriel Silva,ASS,FRAN,D,25,2079,2,0,1,1,2,0,2,0,11,3,37,54,7,16,0,14,0,6,28,20,664,7,28,112,16,114,0,1,0,1480,19,176,107,361,27,60,0,309,73,0,36,0,0,3,0,1,26
Simone Zaza,VAL,LIGA,F,33,2078,8,1,1,13,1,0,1,0,73,24,8,9,0,15,4,14,0,1,21,14,319,0,77,43,13,140,0,0,0,844,124,102,214,206,2,23,0,289,13,0,16,1,0,16,9,8,48
Sergio Asenjo,VIL,LIGA,G,23,2070,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,296,0,9,208,1,13,1,1,0,777,0,18,7,83,0,1,0,252,84,0,147,0,0,0,0,0,1
Jose Vazquez,SAN,LMX,M,23,2070,3,0,0,0,0,0,0,0,8,3,61,3,1,12,1,11,1,5,44,30,912,0,2,136,4,72,0,1,0,1250,1,127,54,427,3,13,0,141,98,0,47,0,0,0,0,0,9
Andreas Christensen,CHE,EPL,D,27,2070,0,0,0,0,0,0,0,0,12,1,38,0,0,4,0,4,0,17,26,13,1260,0,56,139,5,98,1,4,0,1614,22,82,40,410,5,4,0,104,184,0,62,1,0,1,1,0,5
David Bingham,SJE,MLS,G,23,2070,3,0,0,0,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,1,467,0,12,213,4,21,1,0,1,1089,0,43,3,124,0,28,0,426,128,0,207,0,0,0,0,0,5
Yoann Andreu,SCO,FRAN,D,23,2070,4,0,0,1,2,0,2,0,6,2,38,59,17,14,3,11,1,5,47,29,720,17,31,145,13,106,0,1,0,1505,13,140,95,358,19,74,1,323,87,0,33,0,1,0,0,0,23
Nicolas Burdisso,TOR,SERI,D,24,2068,6,0,0,0,0,0,0,0,10,2,30,1,1,3,1,2,1,14,20,11,939,1,46,108,1,73,1,2,0,1347,15,39,53,259,1,8,0,173,183,0,145,1,0,1,1,0,1
Rodrigo Palacio,BOL,SERI,F,28,2066,9,0,0,4,2,0,2,0,32,13,12,58,10,35,5,32,0,2,25,18,469,10,52,68,34,162,0,0,0,1104,100,204,221,357,1,68,0,401,12,0,23,2,0,18,3,3,56
Phil Jagielka,EVE,EPL,D,25,2065,2,0,0,0,0,0,0,0,7,2,39,4,0,1,0,1,0,20,33,23,733,0,67,123,1,114,0,1,0,1334,19,78,67,216,2,34,2,259,114,0,110,0,0,0,1,0,2
Dani Alves,PSG,FRAN,M/D,25,2063,7,0,1,1,7,0,6,1,27,5,28,100,31,47,7,36,4,3,80,57,1580,27,17,160,28,158,0,0,0,2418,49,397,127,879,6,156,0,369,133,0,104,7,0,4,0,1,42
Carlos Salcido,GUA,LMX,D,24,2060,3,0,0,1,0,0,0,0,25,3,46,6,1,5,1,3,2,15,46,31,854,0,31,91,9,100,0,0,1,1300,13,83,78,303,2,19,0,182,153,0,119,0,0,5,2,0,10
Ole Selnaes,ASS,FRAN,M,26,2058,9,0,0,0,2,0,2,0,14,4,33,26,3,18,2,14,2,15,71,43,1027,0,30,161,9,123,1,0,0,1530,12,161,106,430,4,53,0,240,114,0,105,0,0,0,0,0,9
Marvin Bakalorz,H96,BUND,M,28,2058,4,0,0,0,1,0,1,0,21,5,25,11,1,14,4,13,0,7,44,25,428,1,37,91,14,144,1,0,0,995,26,134,129,248,3,36,0,299,47,0,28,2,0,3,2,0,36
Will Johnson,ORL,MLS,M/D,26,2057,6,0,0,2,3,0,0,3,32,13,40,57,13,25,3,15,7,0,50,39,791,2,22,122,9,105,0,1,0,1313,28,178,56,398,3,70,0,241,73,0,98,0,0,0,0,1,12
Julio Tavares,DIJ,FRAN,F,26,2054,3,0,0,12,2,0,2,0,51,26,4,13,3,27,2,25,0,6,4,2,318,3,163,43,9,200,0,0,0,794,114,128,203,231,0,41,1,295,6,3,3,0,0,14,8,11,13
Amine Harit,S04,BUND,M,31,2052,3,0,0,3,3,0,3,0,25,10,21,26,10,38,5,35,0,0,39,27,602,10,13,136,54,199,0,0,0,1211,61,233,156,414,3,61,0,304,28,1,18,4,0,7,3,3,119
Maya Yoshida,SOU,EPL,D,24,2051,2,1,1,2,0,0,0,0,19,4,41,2,1,5,1,5,0,14,27,20,894,1,67,142,2,109,0,2,0,1379,29,58,73,250,3,12,0,191,149,0,62,0,1,0,3,0,2
Koo Ja-Cheol,FCA,BUND,M,28,2050,2,0,0,2,0,0,0,0,30,7,31,7,1,12,2,12,0,3,54,41,625,1,55,107,12,172,0,2,0,1157,40,174,165,377,4,19,0,262,44,0,26,0,0,7,3,1,32
Massimo Gobbi,CHI,SERI,M/D,24,2049,3,0,0,0,3,0,2,1,6,0,22,73,18,25,6,22,0,4,24,18,725,18,18,104,4,54,0,1,0,1520,13,212,84,413,19,119,0,400,107,0,49,0,0,3,0,0,16
Manuel Lanzini,WHU,EPL,F/M,27,2048,4,0,0,5,6,1,5,1,44,18,31,82,16,40,6,25,9,1,20,11,1063,4,3,165,64,122,1,1,0,1669,59,351,136,698,0,135,0,351,62,1,31,3,0,3,3,2,102
Mohamed Diame,NEW,EPL,M,31,2043,3,0,0,2,0,0,0,0,20,6,48,6,1,13,1,13,0,7,89,64,665,1,62,142,25,187,0,2,0,1230,22,132,203,333,2,21,1,248,60,0,47,0,0,0,0,2,42
Samuel Clucas,SWA,EPL,M,29,2042,2,0,0,3,1,0,0,1,19,7,29,55,12,15,1,11,3,7,34,19,657,4,37,110,6,90,0,1,0,1111,30,143,90,343,4,55,0,231,51,0,33,0,0,3,2,3,9
Lucas Ocampos,OM,FRAN,F/M,31,2037,6,0,1,9,3,0,3,0,62,24,28,26,6,22,4,19,0,3,83,56,465,6,41,148,45,215,0,0,0,1236,117,176,259,301,7,36,0,340,14,0,11,0,0,5,9,7,81
Angelo Sagal,PAC,LMX,F/M,33,2032,6,0,1,7,5,0,5,0,53,20,3,55,11,25,6,20,0,3,13,11,353,11,41,53,19,110,0,0,0,837,83,143,180,270,0,67,0,289,19,1,12,1,0,12,3,4,58
